"protein","organism","source","abbrv","chains","Ala","Cys","Asp","Glu","Phe","Gly","His","Ile","Lys","Leu","Met","Asn","Pro","Gln","Arg","Ser","Thr","Val","Trp","Tyr"
"RASF6","HUMAN",NA,"Q6ZTQ3",1,17,1,18,35,18,10,9,29,34,34,14,18,15,18,23,29,20,12,4,11
"RASF7","HUMAN",NA,"Q02833",1,58,11,8,37,5,25,5,5,4,46,3,3,40,35,34,18,14,19,3,0
"RASF8","HUMAN",NA,"Q8NHQ8",1,18,4,13,56,8,23,3,33,37,42,3,17,16,38,30,23,22,22,5,6
"RASF9","HUMAN",NA,"O75901",1,21,7,29,50,11,15,11,23,41,47,9,19,15,20,19,35,22,25,6,10
"RASFA","HUMAN",NA,"A6NK89",1,41,12,31,56,3,31,10,10,14,56,9,9,32,33,56,45,18,28,7,6
"RASH","HUMAN",NA,"P01112",1,11,6,15,14,5,13,3,11,11,14,5,5,6,11,12,11,11,16,0,9
"RASK","HUMAN",NA,"P01116",1,9,5,14,15,6,11,3,15,16,12,5,4,5,10,12,9,13,16,0,9
"RASL1","HUMAN",NA,"O95294",1,67,16,52,55,32,53,18,20,35,106,19,13,49,38,62,52,35,55,14,13
"RASL2","HUMAN",NA,"O43374",1,55,18,40,62,30,47,22,25,47,97,12,20,43,37,58,60,43,59,13,15
"RASL3","HUMAN",NA,"Q86YV0",1,105,16,37,84,27,70,21,19,29,123,14,18,100,50,105,71,46,48,20,8
"RASLC","HUMAN",NA,"Q9NYN1",1,26,4,10,18,14,12,9,6,15,33,4,7,13,10,19,24,17,18,1,6
"RASM","HUMAN",NA,"O14807",1,12,1,17,11,9,10,7,14,20,16,6,5,9,11,11,10,14,17,2,6
"RASN","HUMAN",NA,"P01111",1,10,5,16,12,6,14,2,11,12,14,7,6,5,10,10,10,13,17,0,9
"RAVR1","HUMAN",NA,"Q8IY67",1,69,11,19,32,14,64,14,8,21,91,7,15,67,33,37,43,26,21,4,10
"RAVR2","HUMAN",NA,"Q9HCJ3",1,65,12,19,40,21,61,25,26,37,77,17,29,45,49,21,62,27,37,1,20
"RAX2","HUMAN",NA,"Q96IS3",1,26,0,3,16,9,17,6,0,6,21,2,2,25,7,16,8,6,7,4,3
"RAYL","HUMAN",NA,"Q9BW83",1,20,5,10,15,11,12,3,4,13,20,4,6,7,6,7,12,9,16,3,3
"RB11A","HUMAN",NA,"P62491",1,16,2,14,15,7,11,4,15,12,16,4,13,6,8,15,16,15,17,2,8
"RB11B","HUMAN",NA,"Q15907",1,18,2,16,15,7,12,4,15,13,18,2,14,5,8,14,15,14,16,2,8
"RB12B","HUMAN",NA,"Q8IXT5",1,32,6,81,100,84,62,38,40,41,62,15,32,100,33,127,63,22,39,7,17
"RB15B","HUMAN",NA,"Q8NDT2",1,85,5,45,57,18,93,32,19,42,80,10,19,68,31,96,90,35,31,5,29
"RB22A","HUMAN",NA,"Q9UL26",1,16,4,11,13,9,11,3,17,13,13,4,10,9,5,13,13,10,12,3,5
"RB27A","HUMAN",NA,"P51159",1,15,5,16,16,11,19,3,12,12,20,6,9,4,10,13,15,12,12,3,8
"RB27B","HUMAN",NA,"O00194",1,14,4,16,13,12,17,1,9,15,20,6,14,8,12,11,9,15,12,2,8
"RB33A","HUMAN",NA,"Q14088",1,17,8,11,16,12,13,5,12,19,20,6,9,10,15,10,15,12,20,2,5
"RB33B","HUMAN",NA,"Q9H082",1,19,6,13,14,12,11,8,15,13,16,9,9,14,7,13,19,11,13,3,4
"RB39A","HUMAN",NA,"Q14964",1,9,7,11,19,14,15,4,15,14,16,3,4,7,8,17,15,13,16,4,6
"RB39B","HUMAN",NA,"Q96DA2",1,11,4,10,19,11,14,5,15,11,15,2,5,4,10,19,12,13,22,4,7
"RB3GP","HUMAN",NA,"Q15042",1,64,20,53,98,42,58,29,46,67,100,18,35,61,33,48,71,44,59,16,19
"RB40A","HUMAN",NA,"Q8WXH6",1,14,9,12,12,11,18,7,15,17,33,6,8,15,10,20,28,14,17,4,7
"RB40B","HUMAN",NA,"Q12829",1,18,7,14,9,11,20,8,14,15,33,5,8,15,9,22,26,14,19,4,7
"RB40C","HUMAN",NA,"Q96S21",1,14,8,13,12,11,24,6,18,16,26,8,12,14,9,20,30,11,16,4,9
"RB40L","HUMAN",NA,"P0C0E4",1,14,9,12,11,11,18,7,16,18,34,5,8,15,10,21,27,14,17,4,7
"RB43L","HUMAN",NA,"A6NDJ8",1,13,4,9,14,7,14,4,14,10,15,3,5,3,9,11,18,10,10,3,5
"RB6I2","HUMAN",NA,"Q8IUD2",1,80,4,60,153,10,34,28,38,113,136,37,41,23,81,73,95,55,40,4,11
"RBAK","HUMAN",NA,"Q9NYW8",1,17,43,19,78,32,42,46,26,62,39,11,38,27,30,32,66,40,24,4,38
"RBBP4","HUMAN",NA,"Q09028",1,25,5,36,35,15,25,20,23,23,33,6,22,24,13,11,40,21,27,13,8
"RBBP5","HUMAN",NA,"Q15291",1,36,12,43,42,15,40,9,30,39,46,6,18,33,19,23,46,24,37,9,11
"RBBP6","HUMAN",NA,"Q7Z6E9",1,79,16,97,153,34,84,42,68,226,79,22,81,158,56,125,232,106,76,5,53
"RBBP7","HUMAN",NA,"Q16576",1,26,6,33,36,14,25,23,22,24,35,7,22,20,12,10,36,25,27,14,8
"RBBP8","HUMAN",NA,"Q99708",1,33,23,51,95,30,39,25,36,84,73,16,45,47,56,45,91,56,35,3,14
"RBBP9","HUMAN",NA,"O75884",1,14,4,9,15,8,13,7,12,13,12,4,5,11,6,6,10,13,12,6,6
"RBCC1","HUMAN",NA,"Q8TDY2",1,85,37,86,186,48,35,40,83,134,195,40,67,53,103,77,127,77,92,7,22
"RBFAL","HUMAN",NA,"Q8N0V3",1,32,9,21,27,9,23,8,3,25,40,7,9,15,14,25,28,18,15,6,9
"RBG1L","HUMAN",NA,"Q5R372",1,43,16,51,70,41,40,18,32,54,77,24,28,40,36,37,76,37,59,6,30
"RBGP1","HUMAN",NA,"Q9Y3P9",1,55,22,70,109,43,47,18,49,85,116,21,42,43,57,55,88,53,64,7,25
"RBGPR","HUMAN",NA,"Q9H2M9",1,103,28,77,103,50,69,36,60,90,184,27,46,67,73,48,111,69,94,28,30
"RBL1","HUMAN",NA,"P28749",1,66,24,54,77,46,49,29,67,70,110,28,48,60,40,61,83,55,64,7,30
"RBL2A","HUMAN",NA,"Q9UBK7",1,16,3,19,18,14,7,5,12,16,16,6,9,8,14,7,19,13,15,2,9
"RBL2B","HUMAN",NA,"Q9UNT1",1,17,3,19,18,14,7,5,11,15,16,6,9,8,14,8,19,13,15,2,9
"RBL2","HUMAN",NA,"Q08999",1,68,25,51,88,45,58,23,59,63,95,25,50,83,61,76,101,64,63,8,33
"RBM10","HUMAN",NA,"P98175",1,77,6,52,85,15,79,20,29,50,63,18,28,53,69,68,94,47,26,8,43
"RBM11","HUMAN",NA,"P57052",1,13,4,11,17,13,11,7,7,18,21,7,18,21,18,15,37,10,15,3,15
"RBM12","HUMAN",NA,"Q9NTZ6",1,59,4,32,37,44,119,20,44,39,66,36,57,130,24,35,70,39,65,1,11
"RBM14","HUMAN",NA,"Q96PK6",1,131,3,19,16,15,61,7,6,19,37,13,17,45,50,41,88,27,26,1,47
"RBM15","HUMAN",NA,"Q96T37",1,71,4,71,48,23,97,18,23,49,88,8,19,75,28,118,117,43,42,8,27
"RBM16","HUMAN",NA,"Q9UPN6",1,62,6,63,79,45,83,23,68,59,79,17,61,153,90,87,108,62,99,11,16
"RBM18","HUMAN",NA,"Q96H35",1,16,2,6,15,7,8,5,8,22,20,3,8,12,9,8,14,10,7,3,7
"RBM19","HUMAN",NA,"Q9Y4C8",1,80,8,43,113,50,59,22,24,98,75,14,30,50,41,46,75,56,55,6,15
"RBM20","HUMAN",NA,"Q5T481",1,95,17,64,90,27,87,30,28,63,73,21,40,120,62,61,105,56,49,11,26
"RBM22","HUMAN",NA,"Q9NW64",1,28,13,23,24,15,31,8,18,29,27,12,18,48,16,27,19,27,18,4,15
"RBM23","HUMAN",NA,"Q86U06",1,41,5,27,26,16,34,9,18,20,34,10,17,21,18,51,45,19,18,1,9
"RBM24","HUMAN",NA,"Q9BX46",1,55,1,9,5,9,19,5,11,7,7,4,3,18,19,9,5,18,14,0,18
"RBM25","HUMAN",NA,"P49756",1,43,6,59,148,15,29,11,40,87,55,17,20,60,24,111,44,24,31,6,13
"RBM26","HUMAN",NA,"Q5T8P6",1,52,7,59,83,26,47,22,35,82,78,16,39,97,40,80,90,61,64,7,22
"RBM27","HUMAN",NA,"Q9P2N5",1,46,8,47,85,22,70,28,34,81,96,20,48,101,60,73,102,50,56,8,25
"RBM28","HUMAN",NA,"Q9NW13",1,55,9,45,80,27,47,14,21,104,63,12,24,33,46,45,46,31,47,4,6
"RBM33","HUMAN",NA,"Q96EV2",1,59,5,44,92,32,75,48,32,48,90,24,31,183,125,75,82,51,60,3,11
"RBM34","HUMAN",NA,"P42696",1,26,2,16,36,15,28,8,19,61,32,6,20,18,24,32,35,17,29,0,6
"RBM38","HUMAN",NA,"Q9H0Z9",1,37,2,9,5,9,17,4,11,7,14,4,3,30,16,10,14,17,13,0,17
"RBM39","HUMAN",NA,"Q14498",1,48,5,26,36,21,34,9,27,36,37,15,17,23,21,58,56,22,27,2,10
"RBM3","HUMAN",NA,"P98179",1,7,0,11,8,8,32,4,3,3,4,3,9,3,5,18,15,5,7,0,12
"RBM40","HUMAN",NA,"Q96LT9",1,32,8,28,49,19,22,14,21,48,49,16,20,49,17,30,36,22,24,0,13
"RBM41","HUMAN",NA,"Q96IZ5",1,21,5,12,43,18,24,9,21,37,40,13,15,20,28,24,36,22,15,3,7
"RBM42","HUMAN",NA,"Q9BTD8",1,63,2,16,33,12,48,3,13,26,49,16,5,76,10,35,19,11,36,3,4
"RBM43","HUMAN",NA,"Q6ZSC3",1,17,4,14,28,13,16,9,20,38,43,4,15,9,11,23,33,17,32,3,8
"RBM44","HUMAN",NA,"Q6ZP01",1,46,21,71,82,33,43,27,50,89,94,21,70,35,52,34,131,65,53,7,27
"RBM45","HUMAN",NA,"Q8IUH3",1,31,7,26,34,26,32,8,27,30,29,11,20,26,25,29,46,13,35,2,19
"RBM46","HUMAN",NA,"Q8TBY0",1,35,9,18,42,24,34,11,27,36,40,16,32,37,15,25,36,30,36,5,25
"RBM47","HUMAN",NA,"A0AV96",1,85,8,22,40,16,54,10,34,29,26,17,19,46,20,34,25,24,46,3,35
"RBM4B","HUMAN",NA,"Q9BQ04",1,44,6,17,28,8,24,11,11,15,20,10,15,12,13,26,27,22,21,1,28
"RBM4","HUMAN",NA,"Q9BWF3",1,52,7,17,27,7,23,11,12,16,23,7,15,12,13,26,27,22,19,1,27
"RBM5","HUMAN",NA,"P52756",1,66,9,60,65,21,54,12,27,53,52,17,27,38,53,63,80,37,32,7,42
"RBM6","HUMAN",NA,"P78332",1,45,11,102,102,46,102,29,28,67,59,20,33,76,60,117,90,50,38,7,41
"RBM7","HUMAN",NA,"Q9Y580",1,13,0,18,10,14,16,14,7,14,12,7,12,14,17,22,40,9,12,3,12
"RBM8A","HUMAN",NA,"Q9Y5S9",1,10,1,16,21,5,21,5,6,12,10,5,3,6,5,19,8,5,8,2,6
"RBM9","HUMAN",NA,"O43251",1,51,0,15,15,16,43,8,11,9,19,5,16,34,20,20,26,32,24,1,25
"RBMS1","HUMAN",NA,"P29558",1,33,4,12,14,9,25,9,16,22,26,17,17,38,36,10,42,32,19,4,21
"RBMS2","HUMAN",NA,"Q15434",1,28,4,15,10,11,31,7,13,21,31,16,21,37,32,12,48,29,22,2,17
"RBMS3","HUMAN",NA,"Q6XE24",1,34,5,16,13,8,27,9,22,20,24,20,21,45,43,11,40,35,19,2,23
"RBMX2","HUMAN",NA,"Q9Y388",1,13,4,20,34,5,18,10,12,44,15,1,11,13,9,36,40,12,13,4,8
"RBNS5","HUMAN",NA,"Q9H1K0",1,49,14,46,89,20,38,20,29,47,81,15,21,53,48,60,71,31,33,4,15
"RBP10","HUMAN",NA,"Q6VN20",1,44,14,27,33,16,58,23,20,22,49,16,29,40,36,30,77,30,27,5,24
"RBP17","HUMAN",NA,"Q9H2T7",1,54,29,56,61,54,40,21,55,53,162,30,47,40,61,52,78,69,77,10,39
"RBP1","HUMAN",NA,"Q15311",1,34,7,27,102,16,24,16,39,72,57,14,19,37,36,40,41,26,31,5,12
"RBP2","HUMAN",NA,"P49792",1,207,77,182,258,160,199,64,115,274,241,49,148,173,146,117,323,195,187,40,69
"RBP56","HUMAN",NA,"Q92804",1,9,4,55,15,13,175,7,8,16,2,7,26,18,42,56,62,14,7,2,54
"RBPJL","HUMAN",NA,"Q9UBG7",1,38,16,23,27,24,39,14,17,20,50,6,9,38,27,32,47,36,35,7,12
"RBPMS","HUMAN",NA,"Q93062",1,19,1,3,17,10,9,1,5,12,21,3,10,26,7,9,14,11,8,3,7
"RBPS2","HUMAN",NA,"Q6ZRY4",1,30,1,7,11,10,18,5,7,10,19,4,7,18,6,10,13,15,7,3,8
"RBSK","HUMAN",NA,"Q9H477",1,39,8,14,19,12,25,3,17,15,30,7,15,12,14,9,21,25,28,1,8
"RBTN1","HUMAN",NA,"P25800",1,9,15,11,7,7,11,2,4,13,18,7,8,3,8,9,4,5,8,1,6
"RBTN2","HUMAN",NA,"P25791",1,6,14,13,10,4,11,3,10,10,17,4,3,4,7,13,8,3,7,2,9
"RBX1","HUMAN",NA,"P62877",1,13,8,6,6,4,5,5,5,6,4,3,7,2,4,5,5,5,8,6,1
"RBX2","HUMAN",NA,"Q9UBF6",1,8,12,8,7,2,7,3,2,7,5,5,6,1,7,4,10,2,11,6,0
"RBY1A","HUMAN",NA,"Q15414",1,30,6,31,24,7,55,26,8,19,16,8,18,35,7,68,73,15,11,5,34
"RBY1B","HUMAN",NA,"A6NDE4",1,30,5,31,24,7,55,25,8,19,16,8,18,35,8,68,73,15,11,5,35
"RBY1D","HUMAN",NA,"P0C7P1",1,30,6,31,24,7,55,25,8,19,16,8,18,35,8,68,73,15,11,5,34
"RBY1E","HUMAN",NA,"A6NEQ0",1,31,6,31,24,7,55,25,8,19,16,8,18,35,8,68,72,15,11,5,34
"RBY1F","HUMAN",NA,"Q15415",1,30,5,31,24,7,55,27,8,18,16,8,18,35,7,66,74,16,11,5,35
"RBY1H","HUMAN",NA,"Q15378",1,19,4,25,17,1,36,22,3,5,6,5,10,26,4,56,60,10,7,5,35
"RB","HUMAN",NA,"P06400",1,44,15,45,73,39,29,17,60,76,101,28,45,60,35,46,79,55,46,7,28
"RC3H1","HUMAN",NA,"Q5TC82",1,74,17,49,74,21,62,28,45,49,107,24,34,129,84,71,105,54,61,7,38
"RC3H2","HUMAN",NA,"Q9HBD1",1,76,21,58,72,27,58,32,50,58,107,20,58,98,70,63,122,70,88,10,33
"RCAN1","HUMAN",NA,"P53805",1,27,4,16,24,13,14,7,11,14,20,5,4,21,9,14,15,12,13,2,7
"RCAN2","HUMAN",NA,"Q14206",1,12,4,12,14,10,8,4,7,14,15,2,6,21,9,9,14,12,18,1,5
"RCAN3","HUMAN",NA,"Q9UKA8",1,17,5,17,29,13,7,4,7,14,20,7,7,17,14,11,18,13,14,2,5
"RCAS1","HUMAN",NA,"O00559",1,14,3,13,20,9,11,1,10,19,17,4,7,8,17,13,14,17,9,5,2
"RCBT1","HUMAN",NA,"Q8NDN9",1,44,20,23,29,23,46,19,23,28,49,8,28,16,22,14,34,32,44,9,20
"RCBT2","HUMAN",NA,"O95199",1,37,23,26,34,21,48,16,24,22,53,7,27,18,25,19,41,37,46,7,20
"RCC1","HUMAN",NA,"P18754",1,25,8,19,25,13,55,12,8,24,37,12,11,18,20,20,38,19,44,4,9
"RCC2","HUMAN",NA,"Q9P258",1,49,13,19,36,16,67,11,22,33,36,9,15,26,18,34,39,26,31,9,13
"RCCD1","HUMAN",NA,"A6NED2",1,49,7,14,32,10,49,7,4,8,39,3,5,23,15,26,22,16,26,12,9
"RCD1","HUMAN",NA,"Q92600",1,24,6,11,18,9,8,8,17,14,46,5,9,20,16,17,19,24,18,3,7
"RCL1","HUMAN",NA,"Q9Y2P8",1,18,8,17,16,15,37,5,23,23,49,9,12,20,14,23,29,19,25,0,11
"RCL","HUMAN",NA,"O43598",1,21,2,9,18,6,19,2,5,1,15,3,1,9,7,19,9,6,14,3,5
"RCN1","HUMAN",NA,"Q15293",1,18,0,38,38,16,19,11,11,27,30,5,14,12,10,23,11,15,16,6,11
"RCN2","HUMAN",NA,"Q14257",1,21,1,38,42,14,17,9,12,18,36,6,12,10,15,13,13,9,13,5,13
"RCN3","HUMAN",NA,"Q96D15",1,30,0,36,32,10,25,18,7,8,30,7,8,15,16,26,13,13,17,8,9
"RCOR1","HUMAN",NA,"Q9UKL0",1,62,2,22,45,14,25,9,16,40,25,10,30,25,25,25,44,17,30,7,9
"RCOR2","HUMAN",NA,"Q8IZ40",1,37,3,24,38,12,33,11,15,29,50,11,14,71,28,40,41,23,26,6,11
"RCOR3","HUMAN",NA,"Q9P2K3",1,36,2,25,34,14,27,13,19,33,37,10,24,48,39,28,35,29,23,6,13
"RD21L","HUMAN",NA,"Q9H4I0",1,31,7,29,57,25,25,14,37,37,64,23,32,21,23,23,49,24,20,5,10
"RD23A","HUMAN",NA,"P54725",1,34,1,13,42,11,21,4,17,15,27,10,13,32,28,14,31,20,22,0,8
"RD23B","HUMAN",NA,"P54727",1,54,1,14,31,12,27,4,19,20,27,9,15,31,36,9,32,39,22,0,7
"RD3","HUMAN",NA,"Q7Z3Z2",1,13,3,7,21,5,4,2,7,6,20,7,2,14,11,23,20,11,11,5,3
"RDH10","HUMAN",NA,"Q8IZV5",1,32,12,11,25,18,22,10,17,18,33,12,14,13,8,18,12,20,33,4,9
"RDH11","HUMAN",NA,"Q8TC12",1,25,7,8,17,14,23,16,13,17,45,9,11,9,13,15,22,19,24,5,6
"RDH12","HUMAN",NA,"Q96NR8",1,27,8,7,18,15,23,11,11,18,40,4,11,9,6,24,25,19,28,4,8
"RDH13","HUMAN",NA,"Q8NBN7",1,39,5,13,23,9,26,11,17,18,41,4,12,14,8,20,20,21,20,4,6
"RDH14","HUMAN",NA,"Q9HBH5",1,32,6,11,24,13,31,6,13,13,46,8,13,13,9,28,21,12,27,3,7
"RDH16","HUMAN",NA,"O75452",1,26,7,15,18,12,21,4,9,19,41,8,6,10,9,20,23,17,30,7,15
"RDH1","HUMAN",NA,"Q92781",1,32,6,14,8,12,24,6,11,9,50,5,9,19,15,22,18,19,24,9,6
"RDH8","HUMAN",NA,"Q9NYR8",1,25,9,11,14,14,24,4,12,10,41,7,10,16,17,20,22,17,32,0,6
"RDHE2","HUMAN",NA,"Q8N3Y7",1,26,9,12,17,22,25,5,18,29,39,11,9,10,8,6,18,13,21,2,9
"RDM1","HUMAN",NA,"Q8NG50",1,24,8,10,29,16,14,7,10,20,34,4,5,16,15,13,23,5,21,2,8
"REBL1","HUMAN",NA,"Q8TAI7",1,8,2,5,17,7,15,8,9,10,16,3,4,5,9,9,14,10,21,1,10
"REC15","HUMAN",NA,"P61577",1,10,0,0,10,0,0,4,2,10,9,8,6,8,4,6,9,11,5,2,1
"REC16","HUMAN",NA,"P61578",1,8,1,0,9,0,2,2,2,8,9,10,8,9,5,7,10,10,4,1,0
"REC17","HUMAN",NA,"P61579",1,9,0,0,9,0,2,2,2,10,9,8,6,10,5,7,8,11,5,1,1
"REC1","HUMAN",NA,"P61571",1,9,0,0,8,0,2,3,2,10,9,8,5,10,5,7,8,11,5,1,1
"REC2","HUMAN",NA,"Q69383",1,9,0,0,9,0,2,2,2,10,9,8,6,10,5,7,8,11,5,1,1
"REC3","HUMAN",NA,"P61572",1,9,0,0,9,0,2,2,2,10,9,8,6,10,5,7,8,11,5,1,1
"REC4","HUMAN",NA,"P61573",1,9,0,0,9,0,2,2,2,10,9,8,6,10,5,7,8,11,5,1,1
"REC5","HUMAN",NA,"P61574",1,8,0,0,9,0,2,2,2,10,9,8,6,10,5,7,8,11,5,1,2
"REC6","HUMAN",NA,"P61575",1,9,0,0,9,0,2,2,2,10,10,8,6,9,5,7,8,11,5,1,1
"REC8","HUMAN",NA,"O95072",1,39,6,9,78,12,16,10,30,9,75,13,5,78,23,51,23,17,36,8,9
"REC9","HUMAN",NA,"P61576",1,9,2,0,9,0,2,2,2,11,10,8,6,8,4,6,8,12,5,1,0
"RECK","HUMAN",NA,"O95980",1,59,89,45,54,25,56,25,48,53,83,20,45,62,46,38,91,40,59,8,25
"RECO","HUMAN",NA,"P35243",1,11,2,14,20,13,9,2,12,23,18,5,10,7,10,4,11,13,7,3,6
"RECQ1","HUMAN",NA,"P46063",1,49,18,32,48,24,31,15,41,60,54,22,32,17,35,24,49,32,38,7,21
"RECQ4","HUMAN",NA,"O94761",1,117,35,45,89,33,97,37,18,32,130,16,12,113,84,112,81,48,72,16,21
"RECQ5","HUMAN",NA,"O94762",1,96,30,44,76,36,75,26,24,73,81,12,23,73,45,67,82,42,54,8,24
"RED1","HUMAN",NA,"P78563",1,52,7,35,39,30,63,19,29,45,74,12,34,54,31,41,76,37,41,6,16
"RED2","HUMAN",NA,"Q9NS39",1,69,12,26,35,25,69,25,15,37,81,13,16,48,33,67,58,41,50,7,12
"RED","HUMAN",NA,"Q13123",1,35,2,51,74,16,24,8,18,66,32,17,17,29,15,55,29,29,16,3,21
"REEP1","HUMAN",NA,"Q9H902",1,21,2,8,7,11,14,3,10,15,17,6,1,11,4,9,24,11,11,5,11
"REEP2","HUMAN",NA,"Q9BRK0",1,23,0,16,13,10,12,1,12,25,26,7,5,15,3,14,23,18,14,5,10
"REEP3","HUMAN",NA,"Q6NUK4",1,20,0,9,17,8,15,3,11,25,20,9,4,13,9,14,18,15,21,5,19
"REEP4","HUMAN",NA,"Q9H6H4",1,25,3,12,13,10,10,4,13,16,21,8,2,16,7,23,24,10,21,6,13
"REEP5","HUMAN",NA,"Q00765",1,17,4,9,12,14,11,2,11,17,22,6,6,6,2,6,13,8,10,4,9
"REEP6","HUMAN",NA,"Q96HR9",1,19,3,9,7,11,13,3,5,8,28,4,5,9,5,11,9,7,14,4,10
"REG1A","HUMAN",NA,"P05451",1,9,7,8,8,9,11,2,5,9,11,4,9,6,9,5,22,8,10,6,8
"REG1B","HUMAN",NA,"P48304",1,9,7,8,9,9,9,2,4,11,12,4,11,6,6,4,27,8,7,6,7
"REG3A","HUMAN",NA,"Q06141",1,10,7,6,8,5,12,3,4,7,18,5,7,13,5,8,27,6,10,7,7
"REG3G","HUMAN",NA,"Q6UW15",1,8,8,9,7,5,13,2,6,12,19,5,5,14,5,4,26,5,8,7,7
"REG4","HUMAN",NA,"Q9BYZ8",1,10,7,4,6,4,12,5,8,9,16,6,9,5,8,10,19,3,1,7,9
"REL1","HUMAN",NA,"P04808",1,15,7,7,14,9,4,2,11,15,25,3,6,12,9,12,15,6,7,2,4
"REL2","HUMAN",NA,"P04090",1,13,7,6,13,9,5,4,7,12,25,6,6,10,11,12,18,7,10,2,2
"REL3","HUMAN",NA,"Q8WXF3",1,16,6,8,9,4,15,1,4,3,17,4,0,6,2,12,15,5,6,6,3
"RELB","HUMAN",NA,"Q01201",1,38,13,34,36,17,60,14,21,22,55,9,13,66,16,38,47,25,39,4,12
"RELL1","HUMAN",NA,"Q8IUW5",1,17,5,9,21,6,23,12,8,15,16,5,12,22,4,18,24,18,30,1,5
"RELL2","HUMAN",NA,"Q8NC24",1,17,5,16,20,6,38,11,5,10,26,9,6,31,18,23,28,14,16,1,3
"RELN","HUMAN",NA,"P78509",1,164,120,191,169,172,280,103,195,110,280,70,163,173,173,156,320,207,193,94,127
"REL","HUMAN",NA,"Q04864",1,30,14,39,34,26,41,13,30,27,41,18,43,47,27,33,68,29,37,2,20
"REM1","HUMAN",NA,"O75628",1,30,5,15,22,6,16,8,6,11,32,1,5,18,15,31,31,17,21,4,4
"REM2","HUMAN",NA,"Q8IYK8",1,29,4,23,23,9,30,12,7,16,35,6,6,25,10,32,30,19,18,3,3
"REN3A","HUMAN",NA,"Q9H1J1",1,36,7,24,71,12,38,9,13,48,34,4,6,29,19,59,26,17,12,1,11
"REN3B","HUMAN",NA,"Q9BZI7",1,20,2,34,75,13,20,6,17,75,33,7,13,22,18,57,26,22,10,1,12
"RENBP","HUMAN",NA,"P51606",1,38,12,21,36,22,39,13,7,16,45,16,5,25,23,33,13,12,24,13,14
"RENI","HUMAN",NA,"P00797",1,17,7,20,19,22,40,6,24,19,37,13,12,18,13,19,37,35,24,7,17
"RENR","HUMAN",NA,"O75787",1,25,0,18,19,15,17,6,18,16,46,11,21,17,8,16,36,9,35,4,13
"RENT1","HUMAN",NA,"Q92900",1,80,23,58,64,37,95,22,56,61,107,23,43,69,81,51,80,57,73,11,38
"RENT2","HUMAN",NA,"Q9HAU5",1,64,22,89,153,46,47,34,53,126,127,32,63,54,62,75,77,51,60,9,28
"REP15","HUMAN",NA,"Q6BDI9",1,12,8,11,19,13,14,4,13,23,25,5,5,12,12,6,18,9,19,5,3
"REPI1","HUMAN",NA,"Q9BWE0",1,61,35,17,29,24,42,41,11,28,39,2,7,58,27,70,30,17,18,5,6
"REPS1","HUMAN",NA,"Q96D71",1,62,3,46,52,26,39,20,25,38,56,9,27,84,49,38,98,51,52,8,13
"REPS2","HUMAN",NA,"Q8NFH8",1,75,9,25,48,18,33,10,19,39,57,10,19,77,45,35,69,29,24,3,16
"REQU","HUMAN",NA,"Q92785",1,21,20,35,29,7,26,9,10,31,34,7,13,27,16,27,34,12,13,4,16
"RER1","HUMAN",NA,"O15258",1,10,2,8,7,17,12,5,13,12,16,8,3,11,5,12,12,10,16,5,12
"RERE","HUMAN",NA,"Q9P2R6",1,129,20,80,108,36,84,74,40,79,113,28,43,225,81,108,148,82,47,6,35
"RERGL","HUMAN",NA,"Q9H628",1,13,6,6,17,13,7,5,13,21,20,4,9,3,7,15,19,6,13,2,6
"RERG","HUMAN",NA,"Q96A58",1,13,4,10,20,7,13,4,13,14,16,5,5,3,6,16,12,16,15,2,5
"RES18","HUMAN",NA,"Q5W5W9",1,9,5,9,9,8,13,6,4,10,21,3,4,15,18,3,11,9,13,3,0
"REST","HUMAN",NA,"Q13127",1,67,24,47,119,18,58,38,26,111,61,36,52,93,56,41,94,51,81,2,22
"RET1G","HUMAN",NA,"Q6H3X3",1,21,11,16,13,8,20,13,15,13,45,11,7,28,15,15,29,24,14,9,7
"RET1L","HUMAN",NA,"Q5VY80",1,18,9,14,12,10,15,5,13,13,32,10,5,16,10,10,15,17,11,7,4
"RET1","HUMAN",NA,"P09455",1,3,3,12,13,6,10,2,7,12,11,6,5,2,7,7,2,7,13,4,3
"RET2","HUMAN",NA,"P50120",1,4,3,13,11,7,9,1,4,14,8,3,7,0,7,7,3,13,12,4,4
"RET3","HUMAN",NA,"P10745",1,110,8,59,85,33,96,37,51,30,159,30,22,82,55,55,92,81,111,15,36
"RET4","HUMAN",NA,"P02753",1,17,6,18,10,10,13,2,4,11,19,5,9,5,8,15,12,9,14,6,8
"RET5","HUMAN",NA,"P82980",1,5,3,6,14,5,7,4,4,7,14,4,6,4,7,11,4,8,14,3,5
"RET7","HUMAN",NA,"Q96R05",1,5,4,10,9,8,10,3,7,13,13,3,8,2,6,7,7,8,5,4,2
"RETNB","HUMAN",NA,"Q9BQ08",1,5,12,5,2,0,8,2,5,6,13,3,2,7,5,2,16,7,7,2,2
"RETN","HUMAN",NA,"Q9HD89",1,10,12,3,6,2,10,1,5,2,12,3,1,3,4,7,10,8,7,2,0
"RETST","HUMAN",NA,"Q6NUM9",1,51,12,22,33,28,52,14,27,37,76,14,17,37,25,24,43,26,44,5,23
